BLOSUM 1,BLOSUM 2,BLOSUM 3,BLOSUM 4,BLOSUM 5,BLOSUM 6,BLOSUM 7,BLOSUM 8,BLOSUM 9,BLOSUM 10,BLOSUM 11,BLOSUM 12,BLOSUM 13,BLOSUM 14,BLOSUM 15,BLOSUM 16,BLOSUM 17,BLOSUM 18,BLOSUM 19,BLOSUM 20,BLOSUM 21,BLOSUM 22,BLOSUM 23,BLOSUM 24,BLOSUM 25,BLOSUM 26,BLOSUM 27,BLOSUM 28,BLOSUM 29,BLOSUM 30,BLOSUM 31,BLOSUM 32,BLOSUM 33,BLOSUM 34,BLOSUM 35,BLOSUM 36,BLOSUM 37,BLOSUM 38,BLOSUM 39,BLOSUM 40,BLOSUM 41,BLOSUM 42,BLOSUM 43,BLOSUM 44,BLOSUM 45,BLOSUM 46,BLOSUM 47,BLOSUM 48,BLOSUM 49,BLOSUM 50,BLOSUM 51,BLOSUM 52,BLOSUM 53,BLOSUM 54,BLOSUM 55,BLOSUM 56,BLOSUM 57,BLOSUM 58,BLOSUM 59,BLOSUM 60,BLOSUM 61,BLOSUM 62,BLOSUM 63,BLOSUM 64,BLOSUM 65,BLOSUM 66,BLOSUM 67,BLOSUM 68,BLOSUM 69,BLOSUM 70,BLOSUM 71,BLOSUM 72,BLOSUM 73,BLOSUM 74,BLOSUM 75,PAM 1,PAM 2,PAM 3,PAM 4,PAM 5,PAM 6,PAM 7,PAM 8,PAM 9,PAM 10,PAM 11,PAM 12,PAM 13,PAM 14,PAM 15,PAM 16,PAM 17,PAM 18,PAM 19,PAM 20,PAM 21,PAM 22,PAM 23,PAM 24,PAM 25,PAM 26,PAM 27,PAM 28,PAM 29,PAM 30,PAM 31,PAM 32,PAM 33,PAM 34,PAM 35,PAM 36,PAM 37,PAM 38,PAM 39,PAM 40,PAM 41,PAM 42,PAM 43,PAM 44,PAM 45,PAM 46,PAM 47,PAM 48,PAM 49,PAM 50,PAM 51,PAM 52,PAM 53,PAM 54,PAM 55,PAM 56,PAM 57,PAM 58,PAM 59,PAM 60,PAM 61,PAM 62,PAM 63,PAM 64,PAM 65,PAM 66,PAM 67,PAM 68,PAM 69,PAM 70,PAM 71,PAM 72,PAM 73,PAM 74,PAM 75,Class
-0.005980277,0.008931868,0.014662933,0.016386182,0.006454308,-0.004171768,0.005096737,0.013666459,0.000403712,0.004462777,-0.00475493,0.009966945,0.017173352,-0.000740253,-0.003139353,0.000562887,-0.01441323,0.009471768,0.007515931,-0.007618675,-0.007565744,-0.004956708,0.005027824,0.003050569,-0.014590853,0.007306586,0.001495041,-0.010271869,-0.01424635,-0.011873506,-0.002346411,0.002147789,0.000100369,-0.00239818,-0.005971079,0.005232656,-0.011503209,-0.009464472,0.008499084,-0.008478681,0.00018256,-0.003143078,0.003840681,0.007473091,-0.007921036,0.012262841,0.007929498,-0.003535153,-0.000949975,-0.016227703,-0.005687612,-0.000563584,0.000461051,0.000388115,-0.004898856,0.007120759,-0.005926825,-0.011941921,0.003970998,-0.009139379,0.000426675,0.00111076,0.001092815,0.006736839,0.003181034,0.004202757,-0.000330989,0.001931189,-0.004555105,-0.008859456,-0.009411049,0.003617775,0.001470663,0.006889807,0.004456034,-0.002325887,0.006512597,0.008459884,0.007523959,-0.003539023,0.001744374,-0.000966629,0.009606184,-0.003074973,-0.000505943,0.000764625,0.002789601,0.011372873,0.00058048,0.00299035,0.000273875,0.015093233,-0.000950468,-0.005102269,0.000810971,-0.003920004,-6.86E-05,-0.007721569,0.006432148,-0.000398543,0.009981208,0.005376249,-0.000795587,0.00122066,0.013173314,-0.004114051,-0.000473618,-0.004723953,-0.002018403,0.004620557,0.007788999,0.010997207,-0.00329724,0.000850631,0.001472484,0.001303825,0.002240675,0.002429096,-0.002529465,-0.0010627,0.006993333,0.000242148,0.004784106,0.002562389,0.012082422,-0.004360492,-0.004591569,-0.003651335,-0.000977393,0.002200153,0.012563085,0.007741704,-0.006725207,0.000902787,0.005014982,0.005701995,6.10E-05,0.002473357,-0.00188163,-0.000910463,0.00265855,0.002097141,0.005523279,0.001389111,0.004147384,-0.003281578,-0.000377281,-0.004955824,-0.000221049,-0.00261421,0
0.006131235,-0.007711895,0.011264888,0.005718681,-0.002878412,0.008858022,0.008719532,-0.002409299,0.003604671,-0.009457906,0.018752329,0.002778557,-0.006983356,0.004099286,0.006452632,0.021238795,0.000732022,-0.003831347,0.006226316,0.002805786,0.005083069,-0.001941016,0.019929475,0.001811294,-0.001657646,0.010707193,0.002840072,0.004518129,-0.000424004,0.007569333,-0.000887637,0.002488362,0.009441272,-0.001776162,-0.000662695,-0.004271068,-0.006314572,-0.004452588,-0.004296759,0.007132562,-0.00403585,0.012235818,0.00028805,0.003642575,-0.005904848,0.009612987,0.002575544,-0.000397083,-0.001981031,0.007343027,-0.003359208,-0.000189443,0.009488793,0.007838421,-0.013043188,-0.005739032,-0.002039924,-0.009690155,-0.000428851,-0.003723074,0.00465582,-0.008254366,-0.010212275,0.006325651,0.007984902,-0.004312642,0.00713459,-0.010012477,-0.005106618,-0.005230304,0.01405276,-0.010273627,-0.003713693,0.009233365,0.001757717,0.011535032,-0.002579026,0.00044352,0.003546107,0.004442687,0.007697257,0.004013338,-0.002041281,0.011209561,0.003860524,0.013604478,0.004369117,0.000506929,-0.003814705,0.004831132,0.01075839,-0.0019236,0.003843509,0.012671521,-0.001564883,-0.006243964,-0.00227014,-0.012400668,-0.006843262,-0.004249301,0.00606044,0.005713513,0.005501231,-2.71E-05,-0.006168708,-0.007177277,0.003574624,-0.006269121,-0.00101457,0.000988655,0.001669228,0.00490394,-0.009140424,0.004488023,-0.001346025,-0.000267559,0.008796604,8.85E-05,0.003776437,0.006897085,0.00947333,0.001248542,-0.004622494,0.010996176,0.003428972,0.003464707,0.000427328,-0.002233079,0.001934098,-0.004060552,-0.004608711,0.002667269,-0.016354675,0.001724204,0.001367819,-0.003631662,0.003024967,0.003182812,0.004240355,-0.004777846,0.001998061,-0.001641549,-0.014497193,0.007360122,0.005642035,-0.004351762,0.0054765,0.000599642,0.000369978,-0.002497547,0
-0.011839002,0.010349334,0.001747506,0.004299234,-0.004233029,0.002203986,0.015366216,-0.006170373,-0.014796351,-0.00615545,-0.017500629,0.006268923,-0.015076904,-0.002204506,0.001119927,0.001670171,-0.004008574,0.003489733,0.009813944,-0.002608983,-0.013720909,-0.008070879,0.002435976,0.008854671,0.004422425,0.006980897,0.007634262,0.007001458,0.004359338,0.009280743,-0.008308569,-0.015468159,0.006356877,0.000624019,0.001007309,-0.012863898,-0.024587641,-0.015926537,0.00089685,-0.005211379,-0.009890353,0.006524183,0.001925093,0.002685367,-0.009721332,-0.018869231,0.005562073,-0.012896507,-0.002244851,-0.019843994,-4.79E-05,-0.005631219,-0.007030954,-0.004986782,0.017084854,-0.000640807,0.000248381,0.003282893,-0.014482849,0.022287539,-0.011265234,0.002932271,0.002483688,-0.001497876,-0.001918682,0.009448656,-0.023309318,-0.003724905,0.006047626,-0.012558219,-0.005606644,-0.004250737,-0.012681556,-0.002387241,0.004614628,-0.002642338,0.00175937,-0.008816325,-0.003261549,0.007543277,-0.009395885,0.012725534,0.006959968,-0.002342781,-0.000576435,-0.010392652,0.010238539,-0.009348715,0.000480482,-0.00597563,0.00101209,0.002183709,-0.00301414,-0.004269594,0.001460842,0.00574701,0.007186041,-0.002761049,0.001198269,0.001720687,0.010216066,-0.000783829,-0.002219079,0.011506528,-0.007671456,-0.008189753,0.011468013,-0.003808473,0.005243292,0.006017073,-0.007594042,0.008724577,-0.004671133,-0.018023606,0.002777692,-0.001967358,0.009483531,0.000141702,0.002959688,-0.002295275,-0.0052824,0.00032842,-0.010442251,-0.000995599,0.010422574,0.008263065,-0.005835941,0.003737064,-0.004474223,-0.002758124,0.006635207,-0.011004468,-0.005669071,0.001127539,-0.005709657,-0.004706968,0.011992652,0.006138252,0.00647996,0.006168088,0.00891515,0.019275282,0.006528523,-0.012637581,0.0036105,-0.000780933,0.002194329,-0.012240961,0.002720742,-0.004238329,0
-0.010776147,-0.013499195,-0.002826754,0.002391418,0.001436262,0.015998932,0.021102269,0.001188371,0.007688451,-0.001621959,-0.023446558,-0.011572679,0.021439588,0.005935415,0.002732764,0.015731098,-0.011579661,-0.000715534,-5.96E-05,0.010472582,0.002229038,0.00174783,0.003673896,-0.001125054,-0.018813241,0.0207665,0.006565061,0.016286737,6.20E-05,-0.00082293,0.000363353,-0.011721581,0.010877287,0.011132609,-0.005667969,-0.024016209,-0.005118099,-0.010760921,-0.011669668,-0.020512099,0.005419408,-0.010073555,0.009552089,-0.002811253,-0.005327108,-0.010674008,0.012605741,-0.003169997,-0.016489484,-0.008729672,0.010646315,-0.000508171,-0.002802142,-0.009751127,0.001976736,0.010639457,-0.016558942,-0.003215009,0.001975311,0.005965035,0.007007229,-0.01150287,-0.00662352,-0.008305013,-0.010627278,-0.002196552,0.008774405,0.014225754,-0.007742255,-0.000752352,-0.005065349,-0.021634299,0.011377386,0.007643856,0.012064002,-0.003750003,-0.009261415,0.002848889,-0.01220267,0.012376746,0.006784938,0.014983385,0.009075022,0.007207245,-0.008202317,-0.019538303,-0.006148708,0.01508989,-0.004797241,-0.015529897,0.010882143,-0.002860245,0.007516311,-0.01809087,-0.003563404,-0.008265765,0.004775977,0.001692707,0.014048416,0.002783723,0.01203708,0.000584368,0.017499389,0.002585937,0.005695558,-0.01868273,0.00210068,-0.017807904,-0.002752767,0.014831782,-0.006121413,0.000138839,-0.029436401,-0.013611577,0.009610658,0.005887022,-0.011105255,-0.004800808,-0.007097481,-0.008802752,-0.005031368,0.006662387,-0.006672368,0.008525119,0.022050985,0.015480431,-0.007506923,0.011453207,-0.013505361,0.00631047,0.006672566,0.012871531,0.012194706,0.001053209,-0.005153314,-0.011468283,-0.001426642,-0.013286209,-0.011106932,0.005662318,0.002135785,-0.006395765,0.004697683,-0.005106432,-0.00250559,-0.014200333,-0.006345584,-0.015786497,0.004014551,-0.004323487,0
0.004524553,0.015219653,0.007707264,0.00957026,0.000458972,0.002026564,-0.00652962,-0.006582728,-0.010454101,-0.000121634,0.01241452,0.010116028,0.003990151,-0.022814906,0.022772712,0.005655116,-0.00877373,0.008677402,-0.004692447,0.001008023,-0.008696259,0.024213116,0.002975952,-0.026799653,0.001662367,-0.004469763,-0.009588704,0.007295149,0.00119719,0.002737244,-0.004954025,-0.02376485,-0.003672763,0.006856996,0.023705246,-0.00556423,0.012134754,-0.002999997,0.024931862,0.035567047,-0.009056927,0.016171547,0.007327332,-0.007014805,-0.009999081,-0.01368349,-0.003984982,0.004669441,0.008533566,-0.000969204,-0.00951512,-0.009166479,-0.020793964,0.006339627,0.023424769,0.008525456,0.002886937,-0.012717269,-0.002132484,0.010068955,-0.025758515,-0.005661245,0.023861543,0.001375402,0.017514761,0.008015452,-0.022100189,-0.005646901,-0.008434569,-0.01654072,-0.005973052,0.003913241,0.011194953,0.008293016,0.021812042,0.003296058,0.03435228,0.004176817,0.031025009,-0.001014539,-0.0011178,0.014013004,-0.002975306,0.005067936,-0.011510397,0.015854465,0.0340157,0.00678737,0.017126636,0.01909845,0.00819142,0.004688189,-0.003064225,-0.006950623,-0.012659614,-0.014648058,0.002642476,0.011114554,0.010415664,0.0003137,-0.005748314,6.67E-05,0.003198937,-0.006951358,-0.006752459,-0.038438723,-0.007524671,0.00354051,-0.018800304,0.011609507,-0.00932033,-0.015848111,0.010379574,0.010925371,-0.028295023,0.001551227,0.02212559,0.005103237,-0.001838973,0.015221677,-0.009761377,0.00542529,-0.003311331,-0.002783044,-0.002170007,-0.02852421,-0.0012695,0.019786387,0.003616353,0.000620219,0.012936091,-0.007731398,-0.01221761,-0.018946228,-0.012101624,-0.032904797,-0.031339923,-0.009186583,-0.008878429,0.031431955,0.017033976,0.017882827,-0.015209682,-0.024232452,0.009097457,-0.019974975,-0.032640471,-0.003193244,-0.002260082,0.026081818,0
0.002696628,-0.000871151,0.006351168,-0.002317932,-0.005826347,-0.013204036,-0.003847805,-0.000601419,0.004715617,-0.007476238,0.017184482,0.006626954,-0.000227496,0.000548512,0.003365642,-0.013337121,-0.010710031,-0.012990961,0.000809075,-0.002524337,0.002019709,0.0057287,-0.023627683,0.006012717,0.0019821,0.003086319,0.006502141,0.00420535,-0.015039321,-0.004984839,0.001925229,-0.000163565,-0.006126647,-0.002906588,-0.00484084,0.012201447,-0.004916769,0.009429242,0.00274563,0.005505442,-0.020141458,-0.002699701,0.002287527,-0.000526826,-0.003466379,-0.003807774,-0.010531755,0.001459232,0.000859575,-0.011118879,0.004880606,-0.004843666,-0.007255782,0.022088106,0.000501487,0.014869417,-0.00484884,0.008652545,0.017069622,0.005217644,-0.011489249,-0.005853519,-0.001582522,-0.006382072,-0.005555912,0.000500445,-0.021818339,-0.001438937,0.008818654,0.00428543,0.010440455,-0.006446831,-0.001596466,-0.005246315,-0.020667896,-0.004799844,0.003130042,0.000401516,-0.001610342,-0.00113439,-0.014194627,-5.47E-05,0.002145917,-0.006293797,0.002091543,0.021057138,0.003357463,-0.002344747,-0.008001179,0.001651637,-0.009137164,0.000832456,-0.011621513,-0.0021451,-0.000357795,-0.000911583,-0.001612969,0.010373408,-0.003191106,0.002147052,0.008587367,0.001877727,-0.00353618,0.009218932,-0.001330069,0.003176645,-0.000268949,0.000899534,0.000298666,-0.003193043,0.009284661,0.005797302,0.003482817,0.004372569,-0.005221542,-0.016092774,0.002931585,-0.020471253,0.012859927,0.005623158,-0.003967312,0.00468734,0.002530913,-0.007562082,0.009721825,0.005933678,-0.000603764,-0.005850285,-0.002817548,-0.004959478,0.006711975,0.004836932,0.010654847,0.000159691,0.001374386,-0.005360953,-0.000899728,-0.009631705,-0.00075985,0.003383866,-0.009061804,0.010338141,0.012891394,-0.014695056,-0.000146999,0.007618178,0.00402471,-0.00323899,0.00814536,-0.001127152,0
0.011373223,0.002653359,0.007300451,-0.010943193,-0.007203763,-0.010375335,-0.012562908,-0.017280469,0.013285094,0.002204438,-0.009854916,-0.01130168,0.006200462,-0.001170527,0.00270655,0.00450583,-0.005680345,-0.00090438,-0.000343131,0.001025201,-0.007666968,0.011170891,-0.005319392,0.008227516,0.004819416,0.002233278,0.019772952,0.002784987,-0.006667345,-0.004578897,0.011084685,-0.006557705,0.002792913,-0.00465635,-0.004825036,0.006903162,0.007540652,0.011663217,0.004836939,0.011935801,-0.009238385,-0.00182122,0.009441943,-0.010784477,0.002729659,0.010540065,-0.003920511,0.002704396,0.000151896,-0.000777914,0.004802879,-0.010463267,-0.011811736,-0.00082818,-0.004069933,-0.001125757,0.011103261,-0.009781936,0.015962534,0.002246551,0.003222175,0.002376299,0.0056683,0.01020487,-0.005842594,0.010303316,-0.007177606,0.00531051,1.63E-06,0.000336196,-0.00982868,0.008459247,0.004821535,0.008036741,0.002673104,0.017743326,0.006039221,0.004677715,0.000874201,0.00222858,-0.004730919,-0.005287176,-0.004607405,-0.004093586,-0.000583055,-0.008116675,0.001413389,0.002114564,-0.003683867,0.008962253,0.006717941,0.01173661,0.001741736,-0.00232543,0.005854206,-0.011945546,0.010714458,-0.003052828,-0.00292885,0.002155655,0.004516919,-0.008432427,-0.007670964,0.012835938,0.000384435,0.002477501,-0.002531152,0.003276157,-0.001728834,-0.015830276,0.00886213,0.001556864,0.005769465,0.004775052,-0.00078645,-0.016415408,0.004130532,-0.000875915,0.001935105,-0.004788015,0.005477361,0.00304059,-0.009465165,0.0055652,-0.00175749,-0.013822622,0.002897993,-0.004208696,0.008720476,-0.001368225,0.008061332,0.000555556,-0.006846785,0.008118448,-0.003562424,-0.005507417,0.000266591,-0.003706866,-0.002530785,-0.007668514,0.007517366,0.000790239,0.001214646,0.004107972,-0.003035401,-0.011059701,0.01333974,-0.001506232,-0.005079649,-0.001657139,0
0.007875195,-0.001474613,-0.007719458,0.015729972,0.001800664,-0.003127573,-0.00195974,-0.013007255,0.003073161,0.001034069,-0.002270445,0.010027914,0.000419481,0.006056162,0.002122037,-0.013529507,0.003527428,-0.001923761,0.005478259,0.005122938,0.005179562,0.001386236,0.00864253,-0.006445814,-0.011988598,0.012588155,-0.005410173,0.013732566,0.007730192,-0.003557283,-0.006090931,-0.000185414,-0.009752324,0.007616614,-0.010690001,-0.002051428,-0.012707814,0.00014182,0.003404251,-0.001855734,-0.00715143,-0.000776248,-0.003660854,-0.003316712,-0.004637094,0.011478021,0.015216495,0.005264232,-0.001156669,-0.000368486,-0.017668247,-0.007484788,-0.009084362,0.000994335,-0.001994818,0.001414677,0.002765699,0.002937118,-0.002581042,0.005633215,-0.004043284,0.005512151,-0.00427392,-0.005819133,-0.00465948,-0.000227446,-0.016225344,-0.007063386,0.001272498,0.002358713,-0.002185027,0.003725173,-0.004736569,6.64E-06,-0.001750518,0.002702588,0.011650359,-0.002175613,-0.001200739,6.97E-05,8.37E-07,0.009762625,-0.006622135,-0.007383003,-0.005169742,-0.001751301,0.01258158,0.003260781,0.004744625,-0.007998519,-0.012175387,-0.008419619,-0.009056301,0.002906211,4.80E-05,-0.001631607,0.001016062,-0.009720993,0.013233913,-0.002374651,0.004517875,0.003914956,0.011335116,-0.003700642,0.011050185,-0.011508536,0.004239193,-0.000893463,-0.005660722,-0.003491402,-0.006842699,0.00362042,0.003010025,-0.014337327,0.003879893,-0.007523435,0.003941883,0.000906195,0.001657483,0.007428103,0.014808116,-0.006959849,-0.006891865,0.007108273,0.004223938,-0.009067173,-0.004004167,0.001093929,-0.000474858,0.003958803,0.004394293,-0.004038158,0.000945342,0.004399987,0.000966107,0.002913189,0.002082536,0.00706628,0.001464674,0.000190639,0.007928057,0.016843645,-0.003375044,0.006787893,0.003247784,0.000405375,0.003908931,-0.00263507,0.001550308,-0.002705881,0
-0.007119271,0.01069311,0.010308564,0.010615647,0.003808316,0.006236849,0.003914856,0.003563232,-0.00791327,-0.00312965,-0.014136933,0.000684976,0.004564716,0.010141593,-0.015264739,0.000860973,0.000108935,-0.002315284,-0.000337346,-0.013668829,-0.00892195,0.006574192,-0.010990381,-0.008622603,-0.003566805,-0.003236397,-0.015231985,0.016330371,-0.020368733,0.005625914,-0.01841403,0.013593657,-0.001759755,-0.013074978,-0.007561498,-0.007622163,0.01120174,0.005339888,-0.01192738,-0.016526262,0.008910343,0.008695561,-0.015603055,-0.009513187,-0.006890371,-0.009717783,0.004042235,0.005280714,0.014328934,-0.009286944,-0.012898664,-0.00202243,0.014200491,-0.014371252,0.022584854,-0.001857408,-0.002047601,0.003557169,-0.00780326,-0.00436305,0.014878495,0.009346075,-0.012092484,-0.002525547,-0.003831041,-0.004579153,-0.014812027,-0.001620932,-0.006803877,-0.005615807,-0.009494967,-0.004172185,0.020006772,-0.017150624,0.023329738,-0.002085594,0.017106522,0.007681354,-0.003341237,0.002422655,0.00092585,0.003976549,0.008646066,-0.001438891,0.004990369,-0.013819331,-0.000907617,0.004713486,0.005436774,0.002479041,0.011893226,0.009769805,0.000499545,-0.003582144,0.009779066,0.001843908,0.00142966,0.003282238,-0.005163624,-0.010783394,-0.002935785,0.007923268,-0.001486731,-0.006909894,-0.000146907,-0.007478251,0.010161828,0.011223672,0.000957914,-0.001602154,0.001921706,-0.000221013,-0.001837113,-0.005219233,0.013652408,0.004246288,7.64E-05,0.004441481,0.00219519,-0.005121471,-0.013576184,-0.005041684,0.004316488,0.001942624,0.009579615,-0.0126248,-0.002908776,-0.000109462,-0.003395162,-0.005707842,-0.003682904,-0.000122539,0.005925185,-0.000509957,0.00399631,8.15E-05,0.000697081,0.005154295,-0.001481942,0.00516676,-0.000347732,0.008541257,-0.002078249,-0.01537252,0.004492014,0.000189662,0.006495465,-0.001954638,-0.0015011,-0.005378965,0
-0.011564635,0.004330846,-0.002229085,-0.002670718,-0.001092473,0.006561895,0.005355524,0.010168333,-0.003742671,0.006402774,-0.01997138,0.005484308,-0.008725117,0.001262399,-0.000836043,0.003901038,-0.022002496,-0.004494644,-0.020762395,-0.006812475,0.004207928,0.004058732,-0.012546833,-0.007207614,-0.010575111,0.005494244,-0.012180357,-0.001398136,-0.009101692,0.003855044,0.000629401,0.000684883,0.009045379,-0.00184281,-0.006389556,-0.005654832,0.008431854,0.012725013,0.013702692,-0.010387863,-0.001458753,-0.005093035,-0.00643742,0.015948816,0.002326836,0.000476944,0.01665518,-0.019815416,0.002395633,-0.004802687,0.005071983,-0.001747984,0.001353275,0.011375706,0.006016099,0.005947326,-0.006116341,-0.013376919,0.002753583,-0.007556188,0.007231127,-0.003433,-0.010039459,-0.007825785,0.009398092,0.007241059,-0.011536132,0.013176238,-0.005465592,-0.002664783,0.00508062,-0.002923215,0.000964381,-0.000100758,-0.002987428,-0.010870878,0.001819898,0.005076993,-0.000962415,-0.004252048,0.007540198,0.002519819,0.014122713,0.001953281,-0.00067027,-0.011645643,-0.00071876,0.005572947,-0.00605907,0.001792498,0.005188963,0.016512884,-0.001865723,-0.012224217,0.00456838,-0.001700794,0.006988654,0.007324397,0.012209786,0.004512131,0.004752635,0.007686287,-0.00310332,0.00144591,-0.001624283,-0.000678184,0.004387284,0.000466979,0.002386159,0.003190562,-0.004741337,0.000383552,0.003215697,0.004587062,0.007310288,-0.002778684,-0.004312287,0.006405084,0.001978234,0.005546402,0.009610827,-0.006849062,-0.01050151,0.010066178,0.007552457,0.002925421,0.0015063,0.002097735,-0.000648289,-0.005043613,0.005666892,0.008979945,0.006261732,-0.001543634,0.009700773,-0.003487931,0.00130969,0.003385547,0.007994331,-0.000622419,0.001332705,0.009862988,0.009799539,-0.008797909,0.001810088,0.005730666,0.00264376,-0.001038013,0.007685934,-0.001522204,0
-0.015756811,-0.000406688,-0.002623823,0.005062073,0.00301939,-0.001039677,-0.004681025,-0.011946313,0.002559287,-0.002905996,0.014890418,0.008523761,-0.00420222,-0.004683268,0.002131011,0.010554984,0.021560338,0.006090164,-0.002337141,-0.009955238,0.002441182,0.003323466,0.00678422,-0.004390659,-0.000838332,0.007979321,-0.006378536,-0.012965605,0.004989491,0.016574344,0.013719596,-0.000550639,-0.001284864,0.013287565,0.009205745,0.006035262,-0.01394055,0.000729093,0.003899587,-0.004526699,-0.000507814,-0.002059418,0.013472347,-0.008305856,0.008565955,0.004714164,0.00979034,0.019113055,-0.008137879,-0.00881861,-0.011790302,0.004078422,0.013602747,-0.009446165,0.000926326,-0.004323335,-0.005218247,0.008954332,-0.00680792,0.006789791,-0.013187823,0.009399068,-0.02018374,0.000439884,-0.004217085,-0.00212263,-0.009052388,0.004201669,0.001112665,-0.009584503,0.00082808,-0.001899039,0.013595567,0.001348167,-0.002993874,-0.003854855,-0.006228989,0.002755684,0.005498452,0.003550359,0.001093177,0.000494058,0.005687046,0.002371885,-0.002859904,0.010311469,0.013504636,-0.001367412,-0.006256041,0.003223799,0.015568722,-0.000130847,-0.003310882,0.017387708,0.007149089,0.000403573,-0.007674933,0.003448402,-0.00435034,-0.007792412,0.011663669,0.003946332,-0.003609704,-0.002569165,-0.003243904,-0.000794882,0.009958104,0.006870319,0.004532208,-0.000409816,0.001432189,0.008549729,-0.000151063,-0.009400771,0.008581622,-0.004980486,0.00536515,-0.006406427,0.005277127,-0.004547289,-0.001127015,0.000473532,0.000302081,0.006082618,0.013327236,-0.013265771,-0.008812943,-0.004137257,0.002303267,0.000757598,-0.004853161,-0.002316486,-0.004592212,0.003502068,0.002823571,-0.007618855,0.003129097,1.05E-06,0.005519311,0.007790348,-0.001572706,0.009954766,0.000734905,-0.006480088,0.004259457,0.006039958,0.002328146,-0.010843309,0.001981526,-0.011411902,0
-0.003063264,0.020194632,-0.007330603,-0.022739298,0.00202313,-0.017961074,0.017709779,0.00806783,0.01993381,0.013466329,0.0120161,0.005171147,-0.019280848,-0.010047822,0.027225348,0.009489446,0.006324159,-0.003592842,0.021914892,-0.003359404,-0.00505259,-0.006304116,0.014959478,-0.018734097,0.005280465,0.021951672,0.003663651,-0.00768998,-0.005482172,0.001450296,-0.009343735,0.009808745,-0.005588296,0.005773632,-0.005866333,0.001442886,0.006197713,0.002662001,0.005897389,-0.001730772,-0.006813095,0.004878726,-0.018722726,0.010322774,0.026194675,0.001516598,0.011994706,-0.004536656,0.012080352,-0.008878803,-0.004461156,-0.020936754,0.011485557,-0.010723548,0.010269599,-0.004258915,-0.002178408,-0.021117167,0.012471399,0.02088881,-0.015116487,0.002764555,0.015198682,-0.003576422,-0.02500469,0.016595216,-0.03207732,-0.004094669,-0.005841085,0.019148901,-0.000978129,0.028465249,-0.01485164,-0.015921305,-0.023429883,0.007419852,0.009135921,-0.006665452,-0.034234606,-0.012994588,-0.016414432,0.037381647,0.014515843,0.01698883,-0.00346178,0.019904367,0.002116593,-0.012684615,-0.020517014,0.016451217,0.01828734,-0.005490246,0.005348218,-0.001809166,-0.007226765,0.001626664,-0.007602747,-0.009393675,0.000318005,-0.009157828,0.024622522,-0.000393847,-0.004668327,0.010653452,-0.002809667,0.018303863,-0.003722818,0.003173345,0.020450486,-0.008878268,0.020094859,-0.00079974,-0.002955035,0.007708352,-0.001562074,-0.016710025,-0.026814164,0.013147158,-3.33E-05,0.024463656,0.015398417,-0.005721957,-0.006788168,0.013415413,0.007991752,-0.034232696,-0.017884886,-0.016127525,-0.006142614,-0.000430745,0.012481795,-0.008342501,-0.02142691,-0.016775581,-0.02459717,0.012262911,-0.000828828,-0.015836913,0.003168336,-0.005119445,0.018043201,0.011167205,-0.006792472,-0.033002223,-0.001893929,0.02770236,0.002205344,0.026481892,0.022635253,0.025242725,0
-0.006308474,-0.000824883,0.007198779,-0.009365516,-0.004238069,0.001061258,-0.001719669,0.002962779,0.007218301,-0.000955733,0.002396867,0.002813358,0.003173576,0.002119198,-0.000279256,0.000597498,0.005006355,-0.000905249,0.017006574,-0.004064866,-0.005592653,-0.006858788,0.007479632,-0.003888133,0.000567856,-0.000121121,-0.003103019,0.010993403,0.013328513,-0.007032081,-0.011146272,-0.000176957,0.021931958,-0.006355823,-0.010999988,0.003742977,0.00998594,-0.000290673,-0.000845792,-0.006841224,-0.004611835,0.011641393,0.003709696,-0.001609733,0.008666259,0.000959828,-0.013662221,0.005447556,-0.007083502,-0.004650675,-0.005449522,0.003229488,-0.002080338,-0.009430936,0.004929803,0.004601044,-0.008214592,-0.007398393,-0.008636824,0.001972772,-0.010020648,-0.0074052,-0.009884762,0.005788249,0.005631168,-0.002129069,0.015137749,-0.00458517,0.001009402,-0.002474877,-0.007733696,0.00621151,-0.001428334,0.003770622,0.001872791,-0.006896097,0.001008139,0.014052531,0.002285467,0.002420697,0.002704752,0.003005506,0.009696375,-0.000711086,0.003237556,0.002672078,0.005841234,0.007699633,0.00280386,0.004752024,0.00261814,1.76E-06,0.000926924,0.002116023,0.010371077,-0.005356761,0.000385308,-0.00132716,0.003164996,0.000201548,-0.002203238,0.001818195,0.009385702,-0.001569271,0.006782823,-0.007789545,0.003705708,-0.01539033,0.006352359,-0.007527219,0.003748218,-0.000235861,0.000395179,0.002048688,0.010356985,-0.00481493,0.004665991,-0.008512065,0.009609856,-0.003850497,-0.004209374,0.008076545,-0.002408718,-0.003985228,0.003393851,-0.008276186,0.002821963,-0.008872311,0.006524847,-0.003120008,0.000710732,0.010355667,-0.004180383,-0.000401776,-0.002050036,-0.012313344,0.008540525,-0.014950611,0.012670991,-0.002853543,0.004697522,-0.015515347,-0.007670738,0.009194593,0.011773409,-0.001786083,0.004446074,-0.008642072,0.004473895,-0.007303909,0
